2020-09-01T01:27:32.104Z,152.237.208.163,86.118.45.232,645,TCP
2020-09-01T01:28:54.144Z,47.111.113.44,117.18.165.228,984,TCP
2020-09-01T01:29:44.973Z,169.86.247.147,120.23.99.179,710,UDP
2020-09-01T01:29:55.658Z,26.177.1.142,173.49.76.106,362,TCP
2020-09-01T01:31:10.940Z,110.194.237.63,159.149.149.200,519,UDP
2020-09-01T01:32:03.480Z,4.209.18.19,173.49.76.106,1452,UDP
2020-09-01T01:33:40.534Z,2.240.117.185,58.103.133.150,1104,TCP
2020-09-01T01:35:16.873Z,74.44.79.111,173.49.76.106,1330,TCP
2020-09-01T01:35:53.351Z,23.107.225.124,150.248.226.183,609,UDP
2020-09-01T01:36:41.675Z,77.222.249.106,173.49.76.106,686,UDP
2020-09-01T01:37:02.887Z,104.176.45.21,117.18.165.228,157,TCP
2020-09-01T01:38:17.391Z,1.22.46.83,104.68.220.1,293,UDP
2020-09-01T01:39:04.255Z,103.107.127.211,4.87.137.148,628,TCP
2020-09-01T01:39:34.722Z,139.91.162.207,87.227.141.178,961,UDP
2020-09-01T01:41:11.468Z,68.108.93.124,4.87.137.148,223,TCP
2020-09-01T01:41:12.090Z,136.158.23.161,173.49.76.106,668,UDP
2020-09-01T01:41:17.050Z,17.176.142.190,104.68.220.1,1479,UDP
2020-09-01T01:41:37.093Z,80.56.81.76,173.49.76.106,965,TCP
2020-09-01T01:42:31.409Z,76.253.250.180,150.248.226.183,1276,TCP
2020-09-01T01:42:53.565Z,10.253.212.38,104.68.220.1,1144,TCP
2020-09-01T01:43:49.932Z,39.154.207.23,104.68.220.1,45,TCP
2020-09-01T01:43:52.845Z,27.198.237.152,150.248.226.183,557,TCP
2020-09-01T01:44:08.256Z,2.142.22.165,4.87.137.148,910,UDP
2020-09-01T01:45:07.096Z,19.217.117.191,4.87.137.148,141,TCP
2020-09-01T01:46:01.237Z,215.246.79.130,104.68.220.1,203,TCP
2020-09-01T01:47:00.113Z,102.160.128.160,144.23.60.72,1437,TCP
2020-09-01T01:47:32.339Z,18.4.49.32,159.149.149.200,931,TCP
2020-09-01T01:49:08.292Z,142.190.144.131,173.49.76.106,810,TCP
2020-09-01T01:50:28.320Z,121.254.219.219,150.248.226.183,1061,TCP
2020-09-01T01:50:31.096Z,64.107.140.66,144.23.60.72,39,TCP
2020-09-01T01:51:43.026Z,179.83.155.122,144.23.60.72,1209,TCP
2020-09-01T01:51:52.210Z,208.77.78.122,21.203.137.96,176,UDP
2020-09-01T01:53:01.318Z,40.231.41.85,4.87.137.148,84,UDP
2020-09-01T01:53:38.722Z,56.0.100.254,86.118.45.232,993,UDP
2020-09-01T01:55:17.545Z,69.220.19.29,159.149.149.200,895,UDP
2020-09-01T01:56:49.842Z,1.188.63.32,173.49.76.106,1016,TCP
2020-09-01T01:56:55.294Z,35.161.145.176,173.49.76.106,169,TCP
2020-09-01T01:57:48.486Z,187.243.110.204,173.49.76.106,572,TCP
2020-09-01T01:57:52.799Z,71.251.160.186,159.149.149.200,1421,UDP
2020-09-01T01:58:53.376Z,98.55.19.254,173.49.76.106,501,TCP
2020-09-01T01:59:22.793Z,182.248.47.97,120.23.99.179,1206,TCP
2020-09-01T01:59:42.746Z,9.74.193.253,87.227.141.178,316,UDP
2020-09-01T02:00:12.228Z,202.191.79.134,120.23.99.179,725,TCP
2020-09-01T02:01:00.694Z,136.156.162.149,150.248.226.183,1265,UDP
2020-09-01T02:02:11.794Z,47.100.200.10,144.23.60.72,71,UDP
2020-09-01T02:03:45.943Z,62.251.219.30,21.203.137.96,716,TCP
2020-09-01T02:04:11.761Z,6.245.164.132,173.49.76.106,592,TCP
2020-09-01T02:05:24.734Z,146.234.34.83,173.49.76.106,280,UDP
2020-09-01T02:05:26.244Z,72.75.80.161,159.149.149.200,462,TCP
2020-09-01T02:06:01.692Z,42.31.229.227,159.149.149.200,1305,TCP
2020-09-01T02:06:53.278Z,152.111.24.207,158.154.7.116,49,UDP
2020-09-01T02:08:02.340Z,206.46.204.101,87.227.141.178,411,UDP
2020-09-01T02:08:59.276Z,169.234.133.97,120.23.99.179,636,UDP
2020-09-01T02:09:18.061Z,179.83.155.122,104.68.220.1,1054,UDP
2020-09-01T02:09:43.035Z,202.252.46.219,144.23.60.72,714,UDP
2020-09-01T02:11:04.371Z,33.38.10.14,4.87.137.148,1179,TCP
2020-09-01T02:11:18.968Z,85.157.228.107,21.203.137.96,1344,UDP
2020-09-01T02:12:51.235Z,196.106.213.118,86.118.45.232,1294,TCP
2020-09-01T02:13:20.160Z,98.30.173.192,21.203.137.96,65,TCP
2020-09-01T02:13:33.135Z,75.172.44.84,144.23.60.72,981,UDP
2020-09-01T02:14:53.681Z,57.230.73.30,159.149.149.200,1054,TCP
2020-09-01T02:16:11.752Z,105.67.166.143,21.203.137.96,834,TCP
2020-09-01T02:16:32.277Z,160.96.200.164,144.23.60.72,785,UDP
2020-09-01T02:17:13.872Z,97.76.42.1,159.149.149.200,455,UDP
2020-09-01T02:17:17.023Z,203.149.220.197,4.87.137.148,777,TCP
2020-09-01T02:18:40.420Z,217.173.53.87,173.49.76.106,325,TCP
2020-09-01T02:19:06.558Z,169.85.32.116,144.23.60.72,411,UDP
2020-09-01T02:20:40.417Z,47.41.116.198,173.49.76.106,728,UDP
2020-09-01T02:21:27.110Z,75.172.44.84,104.68.220.1,777,TCP
2020-09-01T02:23:07.014Z,116.136.3.5,144.23.60.72,219,TCP
2020-09-01T02:24:21.243Z,107.58.151.225,87.227.141.178,683,UDP
2020-09-01T02:25:04.045Z,178.188.216.149,4.87.137.148,364,TCP
2020-09-01T02:25:57.685Z,200.8.219.20,4.87.137.148,1107,TCP
2020-09-01T02:26:07.469Z,81.91.154.231,158.154.7.116,513,UDP
2020-09-01T02:27:37.716Z,155.159.60.1,4.87.137.148,369,UDP
2020-09-01T02:28:35.188Z,141.154.171.153,4.87.137.148,1402,UDP
2020-09-01T02:30:07.127Z,128.176.37.48,4.87.137.148,685,UDP
2020-09-01T02:31:01.973Z,176.228.44.4,4.87.137.148,1351,UDP
2020-09-01T02:32:39.659Z,98.243.28.84,150.248.226.183,639,TCP
2020-09-01T02:32:47.011Z,155.159.60.1,21.203.137.96,1204,UDP
2020-09-01T02:32:49.612Z,137.81.31.215,144.23.60.72,1167,UDP
2020-09-01T02:34:15.484Z,218.27.4.54,159.149.149.200,1119,UDP
2020-09-01T02:35:40.837Z,134.70.111.140,4.87.137.148,364,TCP
2020-09-01T02:36:26.250Z,123.164.194.24,4.87.137.148,1426,UDP
2020-09-01T02:37:44.426Z,98.30.173.192,159.149.149.200,100,TCP
2020-09-01T02:39:02.920Z,164.191.95.45,150.248.226.183,1482,UDP
2020-09-01T02:40:01.326Z,157.119.215.109,150.248.226.183,328,UDP
2020-09-01T02:41:38.396Z,169.85.32.116,104.68.220.1,265,UDP
2020-09-01T02:42:17.101Z,23.33.186.139,86.118.45.232,1492,UDP
2020-09-01T02:42:34.200Z,152.111.24.207,120.23.99.179,1225,TCP
2020-09-01T02:43:22.081Z,55.162.57.45,159.149.149.200,376,TCP
2020-09-01T02:43:34.068Z,193.44.242.203,150.248.226.183,672,TCP
2020-09-01T02:44:59.424Z,145.65.212.221,173.49.76.106,274,UDP
2020-09-01T02:46:24.196Z,83.236.255.105,150.248.226.183,1428,TCP
2020-09-01T02:47:06.892Z,101.171.37.205,120.23.99.179,1336,UDP
2020-09-01T02:47:37.614Z,109.64.52.164,173.49.76.106,1216,UDP
2020-09-01T02:49:05.016Z,131.86.66.214,159.149.149.200,689,TCP
2020-09-01T02:49:31.222Z,109.218.169.180,144.23.60.72,958,TCP
2020-09-01T02:51:05.346Z,22.163.123.5,144.23.60.72,408,TCP
2020-09-01T02:52:00.226Z,123.241.82.21,87.227.141.178,1066,UDP
2020-09-01T02:52:05.212Z,17.5.4.110,158.154.7.116,148,TCP
2020-09-01T02:53:33.652Z,36.58.231.123,104.68.220.1,871,TCP
2020-09-01T02:54:59.157Z,150.16.29.129,87.227.141.178,1070,TCP
2020-09-01T02:55:48.497Z,133.156.133.212,150.248.226.183,1172,UDP
2020-09-01T02:57:13.432Z,44.231.233.188,104.68.220.1,930,TCP
2020-09-01T02:58:26.159Z,161.75.224.199,144.23.60.72,541,TCP
2020-09-01T03:00:01.397Z,127.47.33.223,21.203.137.96,992,TCP
2020-09-01T03:00:46.488Z,121.158.167.158,150.248.226.183,716,UDP
2020-09-01T03:00:48.752Z,195.98.162.112,4.87.137.148,1166,UDP
2020-09-01T03:01:38.589Z,10.176.206.246,104.68.220.1,243,TCP
2020-09-01T03:02:59.386Z,4.209.18.19,159.149.149.200,1252,TCP
2020-09-01T03:03:41.145Z,195.121.235.108,104.68.220.1,1272,UDP
2020-09-01T03:05:08.660Z,75.211.99.249,4.87.137.148,1022,UDP
2020-09-01T03:05:41.931Z,175.67.97.226,159.149.149.200,1268,TCP
2020-09-01T03:06:40.464Z,223.238.103.126,4.87.137.148,1187,UDP
2020-09-01T03:06:40.506Z,162.81.219.228,144.23.60.72,82,TCP
2020-09-01T03:07:18.738Z,136.156.162.149,159.149.149.200,1134,UDP
2020-09-01T03:07:39.221Z,130.113.97.1,150.248.226.183,791,TCP
2020-09-01T03:08:00.626Z,45.156.195.184,86.118.45.232,326,UDP
2020-09-01T03:08:14.550Z,55.142.32.224,144.23.60.72,862,TCP
2020-09-01T03:08:49.540Z,218.201.16.49,159.149.149.200,1328,TCP
2020-09-01T03:09:26.924Z,25.105.111.92,86.118.45.232,708,UDP
2020-09-01T03:10:06.404Z,145.46.18.155,104.68.220.1,701,TCP
2020-09-01T03:11:43.017Z,132.30.214.97,173.49.76.106,577,TCP
2020-09-01T03:12:42.061Z,182.212.73.25,173.49.76.106,744,UDP
2020-09-01T03:13:14.556Z,68.250.212.67,117.18.165.228,7,UDP
2020-09-01T03:14:36.949Z,200.119.95.72,144.23.60.72,1078,TCP
2020-09-01T03:15:38.593Z,206.46.204.101,4.87.137.148,922,TCP
2020-09-01T03:16:20.070Z,201.187.249.174,144.23.60.72,204,UDP
2020-09-01T03:17:19.926Z,209.90.93.223,150.248.226.183,268,UDP
2020-09-01T03:18:20.672Z,116.74.143.174,87.227.141.178,475,UDP
2020-09-01T03:19:35.060Z,151.69.222.7,150.248.226.183,908,UDP
2020-09-01T03:20:03.433Z,8.190.235.201,4.87.137.148,600,TCP
2020-09-01T03:21:29.275Z,194.70.73.186,150.248.226.183,218,TCP
2020-09-01T03:21:51.218Z,23.84.147.120,144.23.60.72,822,UDP
2020-09-01T03:22:38.372Z,48.92.38.5,150.248.226.183,971,UDP
2020-09-01T03:22:57.714Z,188.74.144.205,117.18.165.228,1413,UDP
2020-09-01T03:23:53.306Z,91.75.181.118,87.227.141.178,485,UDP
2020-09-01T03:25:04.515Z,173.228.135.163,120.23.99.179,1018,TCP
2020-09-01T03:26:24.137Z,13.87.242.181,144.23.60.72,955,TCP
2020-09-01T03:27:21.546Z,115.142.10.11,150.248.226.183,863,TCP
2020-09-01T03:27:38.527Z,14.88.95.100,144.23.60.72,1055,UDP
2020-09-01T03:29:16.068Z,148.147.232.241,173.49.76.106,1189,UDP
2020-09-01T03:30:23.128Z,33.148.240.216,144.23.60.72,703,UDP
2020-09-01T03:31:58.877Z,15.91.241.243,144.23.60.72,76,UDP
2020-09-01T03:32:36.850Z,194.21.244.234,120.23.99.179,5,TCP
2020-09-01T03:33:21.386Z,118.219.102.31,150.248.226.183,73,UDP
2020-09-01T03:33:44.684Z,152.253.89.50,173.49.76.106,1403,UDP
2020-09-01T03:35:12.050Z,155.32.160.46,173.49.76.106,1105,UDP
2020-09-01T03:35:46.516Z,98.243.28.84,86.118.45.232,443,UDP
2020-09-01T03:36:08.954Z,147.57.197.71,144.23.60.72,646,UDP
2020-09-01T03:37:23.996Z,187.111.25.237,159.149.149.200,637,UDP
2020-09-01T03:37:33.522Z,171.222.249.193,120.23.99.179,842,UDP
2020-09-01T03:38:24.275Z,207.197.3.89,104.68.220.1,680,UDP
2020-09-01T03:38:42.137Z,201.106.135.135,21.203.137.96,195,TCP
2020-09-01T03:38:42.201Z,29.35.47.228,87.227.141.178,592,TCP
2020-09-01T03:39:01.542Z,39.114.67.33,21.203.137.96,132,UDP
2020-09-01T03:40:12.873Z,218.91.4.150,144.23.60.72,1271,TCP
2020-09-01T03:40:41.997Z,169.86.247.147,4.87.137.148,931,UDP
2020-09-01T03:41:48.629Z,4.126.177.103,104.68.220.1,270,UDP
2020-09-01T03:42:22.013Z,27.190.102.93,144.23.60.72,723,TCP
2020-09-01T03:43:24.131Z,144.111.30.121,144.23.60.72,91,UDP
2020-09-01T03:45:03.422Z,215.236.120.121,87.227.141.178,47,UDP
2020-09-01T03:45:11.999Z,47.18.36.104,117.18.165.228,142,TCP
2020-09-01T03:45:59.711Z,122.116.47.170,144.23.60.72,1180,UDP
2020-09-01T03:47:02.797Z,83.236.255.105,159.149.149.200,95,TCP
2020-09-01T03:48:25.215Z,91.226.202.14,4.87.137.148,223,TCP
2020-09-01T03:49:21.625Z,7.70.156.151,159.149.149.200,984,TCP
2020-09-01T03:49:45.655Z,217.77.65.179,144.23.60.72,63,UDP
2020-09-01T03:50:44.244Z,152.111.24.207,87.227.141.178,277,UDP
2020-09-01T03:51:34.419Z,202.191.79.134,173.49.76.106,374,TCP
2020-09-01T03:52:10.694Z,27.119.80.101,144.23.60.72,489,UDP
2020-09-01T03:52:21.692Z,223.62.82.230,144.23.60.72,168,TCP
2020-09-01T03:52:27.992Z,1.159.118.55,4.87.137.148,621,UDP
2020-09-01T03:52:59.171Z,25.181.251.147,120.23.99.179,908,TCP
2020-09-01T03:54:17.685Z,14.94.61.152,87.227.141.178,926,UDP
2020-09-01T03:55:36.151Z,16.53.176.1,4.87.137.148,739,UDP
2020-09-01T03:56:18.058Z,76.161.2.52,159.149.149.200,1174,TCP
2020-09-01T03:57:56.781Z,81.179.46.28,104.68.220.1,641,UDP
2020-09-01T03:58:53.838Z,105.109.41.217,173.49.76.106,609,TCP
2020-09-01T04:00:27.195Z,82.203.178.205,144.23.60.72,1354,TCP
2020-09-01T04:00:59.302Z,186.113.221.101,87.227.141.178,888,TCP
2020-09-01T04:02:22.089Z,118.156.21.236,150.248.226.183,1118,UDP
2020-09-01T04:03:57.466Z,1.188.63.32,150.248.226.183,1396,UDP
2020-09-01T04:04:35.916Z,157.75.152.242,120.23.99.179,774,TCP
2020-09-01T04:06:14.630Z,67.39.9.182,173.49.76.106,125,TCP
2020-09-01T04:06:44.218Z,45.156.195.184,117.18.165.228,988,UDP
2020-09-01T04:08:11.818Z,144.27.59.110,120.23.99.179,1497,UDP
2020-09-01T04:08:15.479Z,213.198.153.222,150.248.226.183,1480,TCP
2020-09-01T04:09:07.414Z,18.103.124.153,21.203.137.96,1073,UDP
2020-09-01T04:10:19.086Z,88.21.147.178,120.23.99.179,773,UDP
2020-09-01T04:11:26.901Z,207.197.3.89,4.87.137.148,721,UDP
2020-09-01T04:12:19.966Z,65.60.242.81,150.248.226.183,992,TCP
2020-09-01T04:13:14.498Z,55.162.57.45,87.227.141.178,661,UDP
2020-09-01T04:13:19.377Z,182.81.74.78,150.248.226.183,638,UDP
2020-09-01T04:14:16.898Z,99.20.173.77,21.203.137.96,1213,TCP
2020-09-01T04:14:57.695Z,36.95.117.123,173.49.76.106,610,TCP
2020-09-01T04:15:41.003Z,130.113.97.1,158.154.7.116,569,TCP
2020-09-01T04:15:53.605Z,191.112.123.48,150.248.226.183,1011,TCP
2020-09-01T04:16:20.442Z,13.87.242.181,120.23.99.179,353,TCP
2020-09-01T04:17:17.269Z,139.100.249.239,21.203.137.96,948,UDP
2020-09-01T04:18:00.578Z,1.126.219.108,144.23.60.72,528,TCP
2020-09-01T04:18:12.636Z,40.68.220.82,150.248.226.183,547,UDP
2020-09-01T04:19:38.224Z,191.35.250.121,4.87.137.148,470,UDP
2020-09-01T04:19:49.814Z,127.31.134.109,150.248.226.183,919,UDP
2020-09-01T04:20:47.526Z,127.100.205.72,173.49.76.106,328,UDP
2020-09-01T04:21:01.540Z,197.106.171.19,150.248.226.183,96,UDP
2020-09-01T04:22:21.370Z,127.244.80.156,159.149.149.200,1348,TCP
2020-09-01T04:23:42.769Z,202.87.162.8,150.248.226.183,380,UDP
2020-09-01T04:24:28.370Z,157.75.152.242,21.203.137.96,1346,UDP
2020-09-01T04:26:04.810Z,42.186.248.228,144.23.60.72,1170,TCP
2020-09-01T04:27:10.445Z,182.248.47.97,144.23.60.72,47,TCP
2020-09-01T04:28:40.048Z,174.206.20.1,144.23.60.72,1330,TCP
2020-09-01T04:29:33.511Z,173.228.135.163,21.203.137.96,2,TCP
2020-09-01T04:30:27.602Z,194.57.125.33,173.49.76.106,756,TCP
2020-09-01T04:31:38.741Z,148.68.191.19,144.23.60.72,18,TCP
2020-09-01T04:32:33.228Z,175.16.95.134,144.23.60.72,649,UDP
2020-09-01T04:32:50.379Z,71.251.160.186,159.149.149.200,890,TCP
2020-09-01T04:33:17.920Z,192.99.92.66,158.154.7.116,608,TCP
2020-09-01T04:34:02.868Z,39.254.171.200,86.118.45.232,347,TCP
2020-09-01T04:34:45.946Z,216.182.217.5,4.87.137.148,1147,UDP
2020-09-01T04:34:54.627Z,51.208.87.29,173.49.76.106,478,TCP
2020-09-01T04:35:02.673Z,90.250.134.92,4.87.137.148,1133,UDP
2020-09-01T04:35:26.772Z,219.186.184.138,117.18.165.228,1162,TCP
2020-09-01T04:35:44.416Z,171.0.236.55,173.49.76.106,641,TCP
2020-09-01T04:36:32.987Z,134.91.119.230,120.23.99.179,1465,UDP
2020-09-01T04:37:24.085Z,47.41.116.198,120.23.99.179,74,TCP
2020-09-01T04:38:49.463Z,44.240.140.137,144.23.60.72,455,TCP
2020-09-01T04:39:22.131Z,55.142.32.224,144.23.60.72,245,UDP
2020-09-01T04:40:06.591Z,22.126.178.154,87.227.141.178,129,UDP
2020-09-01T04:40:18.733Z,82.82.96.21,150.248.226.183,747,UDP
2020-09-01T04:40:20.373Z,218.218.227.93,87.227.141.178,377,UDP
2020-09-01T04:41:59.422Z,155.159.60.1,120.23.99.179,1350,UDP
2020-09-01T04:43:36.679Z,153.1.68.84,86.118.45.232,763,TCP
2020-09-01T04:44:43.509Z,156.48.119.123,173.49.76.106,1175,UDP
2020-09-01T04:45:12.774Z,8.44.198.15,173.49.76.106,1108,TCP
